ID	Text	Pronoun	Pronoun-offset	A	A-offset	A-coref	B	B-offset	B-coref	URL
bnn2665	More troubling for Mr. Dinkins is his record in personal accounting .	his	34	Mr. Dinkins	19	FALSE	Dinkins	23	TRUE	unk
bnn2666	More troubling for Mr. Dinkins is his record in personal accounting . It began in 1973 , when he was being considered for deputy mayor , and a routine check unearthed the extraordinary fact that he had n't paid his income tax for the previous four years .	he	94	Mr. Dinkins	19	FALSE	Dinkins	23	TRUE	unk
bnn2667	More troubling for Mr. Dinkins is his record in personal accounting . It began in 1973 , when he was being considered for deputy mayor , and a routine check unearthed the extraordinary fact that he had n't paid his income tax for the previous four years .	he	195	Mr. Dinkins	19	FALSE	Dinkins	23	TRUE	unk
bnn2668	More troubling for Mr. Dinkins is his record in personal accounting . It began in 1973 , when he was being considered for deputy mayor , and a routine check unearthed the extraordinary fact that he had n't paid his income tax for the previous four years .	his	211	Mr. Dinkins	19	FALSE	Dinkins	23	TRUE	unk
bnn2669	More troubling for Mr. Dinkins is his record in personal accounting . `` I was always going to do it tomorrow , '' he explained at the time .	he	115	Mr. Dinkins	19	FALSE	Dinkins	23	TRUE	unk
bnn2670	More troubling for Mr. Dinkins is his record in personal accounting . And now he 's busily trying to explain an arrangement in which he sold stock in Inner City Broadcasting Co. , headed by his old friend and patron , Percy Sutton , to his son , David Dinkins Jr. , for $ 58,000 .	he	78	Dinkins	23	TRUE	Inner City Broadcasting Co.	150	FALSE	unk
bnn2671	More troubling for Mr. Dinkins is his record in personal accounting . And now he 's busily trying to explain an arrangement in which he sold stock in Inner City Broadcasting Co. , headed by his old friend and patron , Percy Sutton , to his son , David Dinkins Jr. , for $ 58,000 .	he	133	Dinkins	23	TRUE	Inner City Broadcasting Co.	150	FALSE	unk
bnn2672	More troubling for Mr. Dinkins is his record in personal accounting . And now he 's busily trying to explain an arrangement in which he sold stock in Inner City Broadcasting Co. , headed by his old friend and patron , Percy Sutton , to his son , David Dinkins Jr. , for $ 58,000 .	his	190	Dinkins	23	TRUE	Inner City Broadcasting Co.	150	FALSE	unk
bnn2673	More troubling for Mr. Dinkins is his record in personal accounting . He had valued the shares at more than $ 1 million two years earlier .	He	70	Mr. Dinkins	19	FALSE	Dinkins	23	TRUE	unk
bnn2674	More troubling for Mr. Dinkins is his record in personal accounting . `` He simply has n't explained why something worth a million dollars ended up worth $ 58,000 two years later , '' says Mr. Powers , the Giuliani campaign manager .	He	73	Mr	19	FALSE	Dinkins	23	TRUE	unk
bnn2675	More troubling for Mr. Dinkins is his record in personal accounting . He says he sold the stock to avoid conflict-of-interest problems in his role as a voting member of the city 's Board of Estimate .	he	78	Mr. Dinkins	19	FALSE	Dinkins	23	TRUE	unk
bnn2676	More troubling for Mr. Dinkins is his record in personal accounting . He says he sold the stock to avoid conflict-of-interest problems in his role as a voting member of the city 's Board of Estimate .	his	138	Mr. Dinkins	19	FALSE	Dinkins	23	TRUE	unk
bnn2677	More troubling for Mr. Dinkins is his record in personal accounting . He says his son has n't paid for the shares .	He	70	Mr. Dinkins	19	FALSE	Dinkins	23	TRUE	unk
bnn2678	More troubling for Mr. Dinkins is his record in personal accounting . He says his son has n't paid for the shares .	his	78	Mr. Dinkins	19	FALSE	Dinkins	23	TRUE	unk
bnn2679	More troubling for Mr. Dinkins is his record in personal accounting . `` It follows the same pattern as his tax returns .	his	104	Mr. Dinkins	19	FALSE	Dinkins	23	TRUE	unk
bnn2680	More troubling for Mr. Dinkins is his record in personal accounting . He waits to talk about it until after he gets caught . ''	He	70	Mr. Dinkins	19	FALSE	Dinkins	23	TRUE	unk
bnn2681	More troubling for Mr. Dinkins is his record in personal accounting . He waits to talk about it until after he gets caught . ''	he	108	Mr. Dinkins	19	FALSE	Dinkins	23	TRUE	unk
bnn2682	More troubling for Mr. Dinkins is his record in personal accounting . `` It 's ludicrous for him to suggest it 's the difference between the'breakup ' value of the shares and their market value . ''	him	93	Mr. Dinkins	19	FALSE	Dinkins	23	TRUE	unk
bnn2683	More troubling for Mr. Dinkins is his record in personal accounting . And now he 's busily trying to explain an arrangement in which he sold stock in Inner City Broadcasting Co. , headed by his old friend and patron , Percy Sutton , to his son , David Dinkins Jr. , for $ 58,000 .	his	236	Dinkins	23	TRUE	Inner City Broadcasting Co.	150	FALSE	unk
bnn2684	So far though , no one -- not even former U.S. attorney Giuliani -- has been able to pinpoint just what law Mr. Dinkins has broken or just what tax he has evaded . He 's had a history of deception and this is the latest chapter . ''	He	164	Mr. Dinkins	108	FALSE	Dinkins	112	TRUE	unk
bnn2685	So far though , no one -- not even former U.S. attorney Giuliani -- has been able to pinpoint just what law Mr. Dinkins has broken or just what tax he has evaded . He evades and ducks .	He	164	U.S.	42	FALSE	Dinkins	112	TRUE	unk
bnn2686	So far though , no one -- not even former U.S. attorney Giuliani -- has been able to pinpoint just what law Mr. Dinkins has broken or just what tax he has evaded .	he	148	Giuliani	56	FALSE	Dinkins	112	TRUE	unk
bnn2687	Comsat Video , which distributes pay-per-view programs to hotel rooms , plans to add Nuggets games to their offerings , as Mr. Turner did successfully with his Atlanta Hawks and Braves sports teams .	his	156	Turner	127	TRUE	Braves	178	FALSE	unk
bnn2688	Mr. Curran expects industry RV sales for all of 1989 to fall about 5 % from 1988 , when sales of 427,300 units were the highest since 1978 . But he said the industry has `` a good decade ahead , '' particularly if aging baby boomers fulfill the industry 's dreams by buying RVs .	he	145	Mr. Curran	0	FALSE	Curran	4	TRUE	unk
bnn2689	Mr. Curran expects industry RV sales for all of 1989 to fall about 5 % from 1988 , when sales of 427,300 units were the highest since 1978 . And he said the weakness could continue in the first half of next year .	he	145	Curran	4	TRUE	RV	28	FALSE	unk
bnn2690	Mr. Kochan also likes long-term , investment-grade corporate bonds and long-term Treasurys . `` If the -LCB- Tennessee Valley Authority -RCB- sale is any guide , there appears to be good demand for top-quality , long-term paper from both domestic and overseas accounts , '' he said .	he	274	Kochan	4	TRUE	-LCB- Tennessee Valley Authority -RCB-	103	FALSE	unk
bnn2691	Mr. Kochan also likes long-term , investment-grade corporate bonds and long-term Treasurys . He says these bonds should appreciate in value as some investors , reacting to the recent turmoil in the stock and high-yield junk bond markets , seek safer securities .	He	93	Mr. Kochan	0	FALSE	Kochan	4	TRUE	unk
bnn2692	But Mr. Stein said he is `` reasonably confident '' that earnings for the full year will exceed the $ 3.1 million , or 17 cents a share , in 1988 .	he	19	Mr. Stein	4	FALSE	Stein	8	TRUE	unk
bnn2693	Mr. Stein said Woodstream is `` marginally profitable '' but has n't performed as well as expected . But the unit 's third segment , wildlife traps , is suffering from a `` depressed market , '' and Ekco is seeking to sell that segment , he said .	he	238	Stein	4	TRUE	Ekco	199	FALSE	unk
bnn2694	Mr. Stein said Woodstream is `` marginally profitable '' but has n't performed as well as expected . Woodstream 's Victor-brand mousetraps and other pest-control products are `` doing very well , '' and its plastic storage-case products `` are poised for growth , '' he said .	he	267	Stein	4	TRUE	Woodstream	15	FALSE	unk
bnn2695	Mr. Stein said he expects profit to be higher in 1990 than in 1989 , reflecting a number of measures taken since the acquisition of Ekco Housewares in late 1987 .	he	15	Mr. Stein	0	FALSE	Stein	4	TRUE	unk
bnn2696	Mr. Stein said tighter operating controls have enabled Ekco to reduce inventory levels 25 % to 30 % ; improve on-time delivery of orders to about 95 % from around 70 % ; and to lower the number of labor hours required to produce a unit . By moving the design of new products in-house -- instead of contracting out the work -- the company also has been able to come up with designs that can be manufactured more efficiently , he said .	he	425	Mr. Stein	0	FALSE	Stein	4	TRUE	unk
bnn2697	Ekco continues to seek further acquisitions in the consumer-products industry , Mr. Stein said . He indicated that Ekco may be interested in acquiring another company with revenue in the range of $ 75 million to $ 100 million , partly because mass merchandisers increasingly want to rely on larger , and fewer , suppliers .	He	97	Ekco	0	FALSE	Stein	84	TRUE	unk
bnn2698	`` Things have grown worse since June 4 , '' Mr. Lai says . He predicts that sales will drop between 30 % and 40 % from last year 's $ 3 million .	He	60	June	33	FALSE	Lai	49	TRUE	unk
bnn2699	Malcolm , a former film-maker turned architect , has just seen his first big chance at a lucrative commission turn to dust with the arrest of his shady , obnoxious client , a fly-by-night real estate developer .	his	142		0	FALSE	Malcolm	0	TRUE	unk
bnn2700	Malcolm , a former film-maker turned architect , has just seen his first big chance at a lucrative commission turn to dust with the arrest of his shady , obnoxious client , a fly-by-night real estate developer .	his	63		0	FALSE	Malcolm	0	TRUE	unk
bnn2701	Nora , who still has artistic aspirations , knows she is lucky to be working as a food stylist , prepping pies , burgers , frosty cold drinks and other comestibles to look as appetizing as possible in front of the camera . After all , she reasons , `` there were housewives with Nikons and degrees from cooking schools in France who would kill for her job . ''	her	348	Nora	0	TRUE	Nikons	279	FALSE	unk
bnn2702	Nora , who still has artistic aspirations , knows she is lucky to be working as a food stylist , prepping pies , burgers , frosty cold drinks and other comestibles to look as appetizing as possible in front of the camera . After all , she reasons , `` there were housewives with Nikons and degrees from cooking schools in France who would kill for her job . ''	she	235	Nora	0	TRUE	France	322	FALSE	unk
bnn2703	Nora , who still has artistic aspirations , knows she is lucky to be working as a food stylist , prepping pies , burgers , frosty cold drinks and other comestibles to look as appetizing as possible in front of the camera .	she	50		0	FALSE	Nora	0	TRUE	unk
bnn2704	Malcolm faces bankruptcy and an IRS audit , but Nora finds an extra $ 30,000 in her bank account , suddenly increasing her available funds some fifteenfold . While she is wondering whether to live it up , and do something even more dramatic , say get married , her life is further complicated by the reappearance of an old flame , David , a film critic and actor who always seems to be just on the brink of stardom .	her	261	Nora	48	TRUE	David	331	FALSE	unk
bnn2705	Malcolm faces bankruptcy and an IRS audit , but Nora finds an extra $ 30,000 in her bank account , suddenly increasing her available funds some fifteenfold . While she is wondering whether to live it up , and do something even more dramatic , say get married , her life is further complicated by the reappearance of an old flame , David , a film critic and actor who always seems to be just on the brink of stardom .	she	164	Nora	48	TRUE	David	331	FALSE	unk
